,ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Account age,Is high risk,Income_per_family_member,Is_Employed,Predicted High Risk,Prediction Probability
5789,5143566,1,1,1,0,270000.0,4,4,1,1,-18879,-2025,1,0,0,0,-1,2.0,-39.0,0,90000.0,1,0,0.045336253384669824
5790,5048248,1,1,1,0,112500.0,4,4,1,1,-13440,-6639,1,0,0,0,-1,2.0,-25.0,0,37500.0,1,0,0.007088293050859705
5791,5149113,1,1,1,0,90000.0,0,2,1,5,-9987,-410,1,0,0,0,-1,2.0,-14.0,0,30000.0,1,0,0.012121280121125245
5792,5085970,0,0,0,0,126000.0,2,4,2,1,-20934,-2757,1,1,1,0,-1,1.0,-8.0,0,63000.0,1,0,0.0034164163177028825
5793,5062471,1,0,1,1,112500.0,0,4,1,1,-18406,-1324,1,0,0,0,-1,3.0,-49.0,0,28125.0,1,0,0.02577734760410509
5794,5024128,0,0,1,1,135000.0,4,4,4,1,-15675,-305,1,0,0,0,-1,2.0,-17.0,0,45000.0,1,0,0.014070291678377759
5795,5037155,0,0,1,1,225000.0,2,4,3,1,-15899,-3993,1,0,0,0,-1,2.0,-51.0,0,75000.0,1,0,0.011608336213818371
5796,5142670,0,0,0,0,126000.0,1,4,0,1,-22451,365243,1,0,0,0,-1,2.0,-38.0,0,42000.0,1,0,0.02833367787512204
5797,5149519,0,0,1,0,90000.0,4,3,1,1,-16684,-2451,1,0,0,0,-1,2.0,-53.0,0,30000.0,1,0,0.023524685427611096
5798,5028849,1,1,1,1,157500.0,4,4,1,1,-13867,-3095,1,0,0,0,0,3.0,-4.0,0,39375.0,1,0,0.0035098892652102357
5799,5089629,0,0,0,0,315000.0,0,1,1,1,-16188,-309,1,1,1,1,-1,2.0,-11.0,0,105000.0,1,0,0.014661693585539492
5800,5021924,0,0,1,0,135000.0,4,1,1,1,-12952,-1587,1,0,1,0,-1,2.0,-53.0,0,45000.0,1,0,0.020473040487697637
5801,5126153,0,0,0,0,135000.0,4,4,4,1,-15888,-500,1,1,1,0,0,1.0,-7.0,0,67500.0,1,0,0.015209786973846031
5802,5067957,1,1,1,0,360000.0,4,1,1,1,-22111,-3854,1,0,0,0,-1,2.0,-59.0,0,120000.0,1,0,0.0044279315156367
5803,5010151,0,1,1,1,157500.0,4,4,1,1,-12500,-5762,1,0,0,0,-1,3.0,-27.0,0,39375.0,1,0,0.008937541665263404
5804,5100454,0,1,1,1,189000.0,0,4,1,1,-10400,-1191,1,0,0,0,-1,3.0,-29.0,0,47250.0,1,0,0.04977199987240851
5805,5149990,0,1,1,0,315000.0,4,4,1,1,-16805,-806,1,0,0,0,-1,2.0,-5.0,0,105000.0,1,0,0.007645205365002837
5806,5026014,0,0,1,0,81000.0,4,4,1,1,-19893,-5365,1,1,1,0,-1,2.0,-9.0,0,27000.0,1,0,0.013957795517964023
5807,5041112,1,1,1,0,405000.0,0,4,3,1,-18418,-3383,1,1,1,0,0,1.0,-26.0,0,202500.0,1,0,0.0247097198272059
5808,5100251,1,1,0,1,112500.0,0,1,1,5,-10473,-1952,1,1,0,0,-1,3.0,-57.0,0,28125.0,1,0,0.041745932531004115
5809,5149353,1,1,1,0,225000.0,0,1,1,1,-12208,-3273,1,0,0,0,-1,2.0,-26.0,0,75000.0,1,0,0.01579967848076713
5810,5100003,0,0,1,2,118350.0,4,4,1,1,-10355,-3260,1,0,0,0,-1,4.0,-12.0,0,23670.0,1,0,0.0032733635039805765
5811,5047648,0,0,1,1,247500.0,0,1,1,1,-11232,-461,1,0,1,0,-1,3.0,-6.0,0,61875.0,1,0,0.009174085517869978
5812,5125987,1,0,0,1,135000.0,4,4,1,1,-12546,-2539,1,0,0,0,-1,3.0,-16.0,0,33750.0,1,0,0.014943954904192952
5813,5149363,0,0,1,0,180000.0,1,4,0,1,-21369,365243,1,0,1,0,-1,2.0,-38.0,0,60000.0,1,0,0.021034409357449397
5814,5068339,0,1,1,0,112500.0,4,1,1,1,-10101,-505,1,1,1,0,0,2.0,-24.0,0,37500.0,1,0,0.00892971170409594
5815,5052716,0,0,0,0,180000.0,4,4,3,5,-19047,-2454,1,0,0,0,0,1.0,-38.0,0,90000.0,1,0,0.04370545666467754
5816,5047988,0,0,1,0,180000.0,2,4,1,1,-19783,-3992,1,0,0,0,-1,2.0,-39.0,0,60000.0,1,0,0.012435404187988039
5817,5115829,1,1,1,0,315000.0,0,1,1,1,-12846,-164,1,0,0,0,-1,2.0,-57.0,0,105000.0,1,0,0.03552580913435876
5818,5142186,0,0,1,0,180000.0,4,4,1,1,-18492,-9479,1,1,1,0,-1,2.0,-44.0,0,60000.0,1,0,0.007568836036101916
5819,5146441,1,1,1,1,135000.0,4,4,1,1,-13400,-401,1,0,0,0,0,3.0,-3.0,0,33750.0,1,0,0.002029382356141755
5820,5054570,0,1,1,2,135000.0,2,4,1,1,-14683,-5355,1,0,0,0,-1,4.0,-24.0,0,27000.0,1,0,0.005707198470880638
5821,5053123,1,1,0,1,270000.0,0,4,0,1,-13534,-1420,1,0,0,0,-1,3.0,-5.0,0,67500.0,1,0,0.01177769207945151
5822,5047933,1,1,1,1,270000.0,0,2,1,1,-16570,-2806,1,0,0,0,-1,3.0,-30.0,0,67500.0,1,0,0.012826648916989696
5823,5048477,1,1,0,0,225000.0,4,4,3,1,-9187,-308,1,0,0,0,-1,1.0,-35.0,0,112500.0,1,0,0.03761546081978269
5824,5054496,0,1,1,0,225000.0,0,1,2,1,-12102,-1185,1,0,0,0,-1,1.0,-25.0,0,112500.0,1,0,0.015368472199011019
5825,5091805,0,0,1,0,90000.0,1,4,3,1,-22025,365243,1,0,0,0,-1,1.0,-6.0,0,45000.0,1,0,0.0048170106804546415
5826,5065765,0,0,1,0,189000.0,4,4,1,1,-14402,-1059,1,0,0,1,-1,2.0,-24.0,0,63000.0,1,0,0.00848351727268158
5827,5136950,0,0,0,0,180000.0,0,4,0,1,-20551,-2057,1,1,1,0,-1,2.0,-24.0,0,60000.0,1,0,0.0076683827771200815
5828,5089082,0,0,0,0,135000.0,0,4,4,1,-18473,-2531,1,0,1,0,-1,1.0,-1.0,0,67500.0,1,0,0.00620642433864562
5829,5113288,0,1,1,2,121500.0,4,2,1,1,-11327,-101,1,1,1,0,-1,4.0,-23.0,0,24300.0,1,0,0.007341582966606977
5830,5033878,0,0,1,0,202500.0,0,1,1,1,-17713,-718,1,1,1,0,-1,2.0,-40.0,0,67500.0,1,0,0.030137457848371574
5831,5038523,1,0,1,1,112500.0,4,4,1,1,-15948,-1234,1,0,0,0,0,3.0,-31.0,0,28125.0,1,0,0.014140153575426456
5832,5045343,1,1,1,0,176400.0,0,1,1,4,-9819,-190,1,1,1,0,-1,2.0,-36.0,0,58800.0,1,0,0.03683796590272375
5833,5024874,0,1,1,1,225000.0,0,4,1,1,-17592,-2923,1,0,0,0,-1,3.0,-60.0,0,56250.0,1,0,0.034043070912918236
5834,5024071,0,0,1,0,180000.0,4,1,1,1,-15976,-854,1,0,0,0,0,2.0,-38.0,1,60000.0,1,0,0.02039906468091257
5835,5089038,0,0,0,0,117000.0,1,4,3,1,-22052,365243,1,0,1,0,-1,1.0,-43.0,0,58500.0,1,0,0.03259442801716442
5836,5041873,0,0,0,0,67500.0,1,4,4,2,-22066,365243,1,0,0,0,-1,1.0,-60.0,0,33750.0,1,0,0.32338068089681266
5837,5024470,0,0,1,2,135000.0,0,4,1,1,-10186,-2315,1,0,0,0,-1,4.0,-52.0,0,27000.0,1,0,0.05383950796520435
5838,5112896,0,0,1,2,180000.0,4,4,1,1,-14976,-4212,1,0,0,0,-1,4.0,-21.0,0,36000.0,1,0,0.008034971052605675
5839,5090558,0,1,0,0,270000.0,0,4,1,2,-12015,-2447,1,0,0,1,-1,2.0,-8.0,0,90000.0,1,0,0.007215869252665244
5840,5069047,0,0,1,0,270000.0,1,4,3,1,-21578,365243,1,0,0,0,-1,1.0,-5.0,0,135000.0,1,0,0.006754329262451108
5841,5050967,1,0,0,0,157500.0,4,4,1,1,-21677,-5400,1,0,0,0,-1,2.0,-12.0,0,52500.0,1,0,0.010319821393337673
5842,5142840,1,0,0,0,180000.0,0,2,1,1,-11223,-2326,1,0,0,0,-1,2.0,-38.0,0,60000.0,1,0,0.03359474250662621
5843,5068199,1,1,1,0,173250.0,4,4,0,1,-16273,-2362,1,1,0,0,-1,2.0,-18.0,0,57750.0,1,0,0.009939813432261175
5844,5067344,0,1,0,0,180000.0,0,4,1,1,-16541,-1085,1,0,1,0,-1,2.0,-9.0,0,60000.0,1,0,0.012504912722473742
5845,5053765,0,0,1,0,360000.0,4,4,1,1,-14687,-2463,1,1,1,0,-1,2.0,-46.0,0,120000.0,1,0,0.00897450359698299
5846,5143218,0,0,1,1,247500.0,4,4,1,1,-17211,-408,1,0,1,0,-1,3.0,-57.0,0,61875.0,1,0,0.017705348309476638
5847,5025157,0,0,1,0,130500.0,4,4,1,1,-18051,-1799,1,0,0,0,-1,2.0,-53.0,0,43500.0,1,0,0.023759468062794768
5848,5100128,0,0,1,2,112500.0,4,4,1,1,-12022,-2317,1,0,0,0,0,4.0,-57.0,0,22500.0,1,0,0.008908649956785935
5849,5054541,0,0,1,0,189000.0,4,4,1,1,-15787,-2188,1,1,0,0,-1,2.0,-39.0,0,63000.0,1,0,0.02125230842195044
5850,5100189,1,0,1,0,112500.0,2,4,1,1,-18360,-7888,1,1,1,0,-1,2.0,-3.0,0,37500.0,1,0,0.002421865098371648
5851,5125419,1,1,1,2,130500.0,4,4,1,1,-11647,-2905,1,1,1,0,0,4.0,-57.0,0,26100.0,1,0,0.02259307681379978
5852,5140104,0,0,0,0,135000.0,2,4,3,1,-20627,-1285,1,0,0,0,-1,1.0,-11.0,0,67500.0,1,0,0.006828329398315367
5853,5135556,0,0,1,0,135000.0,0,1,3,1,-11375,-1236,1,0,0,0,-1,1.0,-21.0,0,67500.0,1,0,0.013271001062219203
5854,5025192,0,0,0,1,112500.0,4,4,0,5,-12822,-2773,1,0,0,0,0,3.0,-5.0,0,28125.0,1,0,0.008965706174907908
5855,5065831,1,1,1,2,157500.0,1,4,1,1,-16957,365243,1,0,0,0,-1,4.0,-25.0,0,31500.0,1,0,0.01642347422797531
5856,5029232,1,0,1,0,180000.0,4,4,1,1,-19408,-4553,1,0,1,0,0,2.0,-2.0,0,60000.0,1,0,0.00265807426849716
5857,5053471,1,0,1,0,112500.0,4,4,1,1,-18516,-2129,1,1,1,0,-1,2.0,-1.0,0,37500.0,1,0,0.002515719984693031
5858,5074632,1,1,1,0,135000.0,4,4,3,1,-11507,-1318,1,1,1,0,0,1.0,-18.0,0,67500.0,1,0,0.01788965714972377
5859,5042131,0,0,0,0,247500.0,4,1,1,1,-14136,-7400,1,1,1,0,-1,2.0,-11.0,0,82500.0,1,0,0.005362979628475002
5860,5094955,0,0,1,0,112500.0,1,1,3,1,-21775,365243,1,0,0,0,-1,1.0,-29.0,0,56250.0,1,0,0.015546480758636962
5861,5096249,0,1,0,0,45000.0,1,4,1,1,-20458,365243,1,0,1,0,-1,2.0,-23.0,0,15000.0,1,0,0.005555192776435862
5862,5051006,0,0,0,0,306000.0,0,1,1,1,-10707,-1354,1,0,0,0,-1,2.0,-5.0,0,102000.0,1,0,0.011918201682412461
5863,5114190,1,1,0,0,112500.0,1,1,1,1,-16804,365243,1,0,0,0,-1,2.0,-36.0,0,37500.0,1,0,0.0319251544679169
5864,5113132,0,1,1,0,360000.0,0,4,1,1,-19033,-3535,1,0,0,0,-1,2.0,-9.0,0,120000.0,1,0,0.014098716196674976
5865,5116137,0,0,1,2,337500.0,2,1,1,1,-15648,-4157,1,1,0,1,-1,4.0,-6.0,0,67500.0,1,0,0.0046505754147348095
5866,5142169,1,0,1,0,315000.0,4,4,1,1,-12943,-4029,1,0,0,0,0,2.0,-32.0,0,105000.0,1,0,0.011052136732344855
5867,5046028,1,1,1,1,247500.0,2,4,1,1,-11992,-3579,1,0,0,0,-1,3.0,-30.0,0,61875.0,1,0,0.014912790505826485
5868,5068708,0,1,1,0,90000.0,4,4,1,1,-13483,-5345,1,0,0,0,0,2.0,-51.0,0,30000.0,1,0,0.006706562887130708
5869,5145968,0,0,1,0,112500.0,1,4,4,1,-23018,365243,1,0,0,0,-1,1.0,-18.0,0,56250.0,1,0,0.014389803722697617
5870,5089828,0,0,1,0,225000.0,1,4,3,1,-22976,365243,1,0,0,0,-1,1.0,-6.0,0,112500.0,1,0,0.011264400354266922
5871,5054339,0,1,0,0,225000.0,4,4,1,1,-20641,-1064,1,0,1,0,-1,2.0,-6.0,0,75000.0,1,0,0.004517556913853388
5872,5105147,0,0,1,0,90000.0,4,1,1,1,-18940,-1763,1,0,0,0,-1,2.0,0.0,0,30000.0,1,0,0.00428759634927829
5873,5041740,1,0,1,1,157500.0,4,4,1,1,-12585,-367,1,0,0,0,-1,3.0,-24.0,0,39375.0,1,0,0.012365194255843122
5874,5066632,0,0,1,0,40500.0,1,4,1,1,-21177,365243,1,0,0,0,-1,2.0,-48.0,0,13500.0,1,0,0.0067871975365238965
5875,5036564,1,0,0,0,135000.0,1,4,1,1,-20692,365243,1,0,1,0,-1,2.0,-5.0,0,45000.0,1,0,0.007794504119245957
5876,5078887,0,1,1,0,148500.0,0,4,1,3,-17107,-2277,1,0,0,0,-1,2.0,-27.0,0,49500.0,1,0,0.010924132874856766
5877,5126376,0,0,0,0,135000.0,4,4,1,1,-13566,-1900,1,1,0,0,-1,2.0,-22.0,0,45000.0,1,0,0.011341886325674524
5878,5068564,0,0,1,0,216000.0,4,4,1,1,-18571,-2970,1,0,0,0,-1,2.0,-35.0,0,72000.0,1,0,0.01633957129591757
5879,5010740,0,0,1,0,157500.0,4,4,0,1,-11853,-5061,1,1,0,0,-1,2.0,-29.0,0,52500.0,1,0,0.012091291927204857
5880,5023358,1,0,1,0,180000.0,4,4,3,1,-10809,-2334,1,1,0,0,-1,1.0,-8.0,0,90000.0,1,0,0.01535439066795781
5881,5028912,0,1,1,0,112500.0,4,4,1,1,-17202,-1787,1,0,0,0,-1,2.0,-59.0,0,37500.0,1,0,0.01778873941506599
5882,5061382,1,1,0,0,450000.0,4,4,1,1,-16009,-4642,1,0,0,0,-1,2.0,-4.0,0,150000.0,1,0,0.002673603367534122
5883,5149448,1,1,1,0,238500.0,4,1,1,5,-12187,-2602,1,0,0,0,0,2.0,-29.0,0,79500.0,1,0,0.015353000666641066
5884,5051103,0,0,0,0,112500.0,1,4,0,1,-22921,365243,1,0,0,0,-1,2.0,-12.0,0,37500.0,1,0,0.014163750510620774
5885,5069489,0,1,1,0,157500.0,0,4,1,1,-14330,-1936,1,0,0,0,-1,2.0,-45.0,0,52500.0,1,0,0.019610255284796485
5886,5066812,0,1,0,1,360000.0,4,1,4,1,-16480,-4023,1,0,0,1,-1,2.0,-51.0,0,120000.0,1,0,0.013407339733239404
5887,5062115,1,1,1,0,310500.0,4,4,1,1,-17067,-1720,1,0,1,1,-1,2.0,-51.0,0,103500.0,1,0,0.02056971571653978
5888,5113713,0,0,0,1,135000.0,4,4,1,1,-16415,-3054,1,0,0,1,-1,3.0,-29.0,0,33750.0,1,0,0.013888974742891877
5889,5105764,1,1,0,2,180000.0,0,1,1,1,-10958,-1945,1,1,1,0,-1,4.0,-33.0,0,36000.0,1,0,0.03462714834784072
5890,5142341,0,1,0,2,180000.0,4,1,1,1,-12709,-3193,1,0,0,0,-1,4.0,-26.0,0,36000.0,1,0,0.01632574450703449
5891,5148497,0,1,1,0,180000.0,4,1,1,1,-16518,-410,1,0,0,0,-1,2.0,-27.0,0,60000.0,1,0,0.010825528682715755
5892,5010025,0,0,1,0,135000.0,4,4,1,1,-20782,-2321,1,0,0,0,0,2.0,-20.0,0,45000.0,1,0,0.006568415253475292
5893,5149638,0,0,1,0,157500.0,4,4,0,1,-13921,-2542,1,0,0,0,-1,2.0,-23.0,0,52500.0,1,0,0.009690188971105905
5894,5053861,1,1,1,2,121500.0,4,4,1,1,-10991,-637,1,0,0,0,0,4.0,-37.0,0,24300.0,1,0,0.015388319455594681
5895,5139466,0,0,1,0,180000.0,1,4,1,1,-23269,365243,1,0,1,0,-1,2.0,-12.0,0,60000.0,1,0,0.011322791522701825
5896,5091301,1,0,1,1,112500.0,4,4,1,1,-15171,-1508,1,0,0,0,-1,3.0,-32.0,0,28125.0,1,0,0.013801761880314447
5897,5024706,1,1,0,0,225000.0,4,4,1,1,-13411,-185,1,0,0,0,0,2.0,-25.0,0,75000.0,1,0,0.02531132252117793
5898,5058496,0,0,1,0,148500.0,1,4,1,1,-22774,365243,1,0,0,0,-1,2.0,-43.0,0,49500.0,1,0,0.018783887830761733
5899,5050758,1,0,0,0,247500.0,4,4,1,1,-17974,-1413,1,0,0,0,-1,2.0,-46.0,0,82500.0,1,0,0.04037332815050884
5900,5062679,0,0,1,0,225000.0,4,4,1,1,-14511,-1789,1,0,0,1,0,2.0,-40.0,0,75000.0,1,0,0.019793582905373884
5901,5114207,1,1,0,2,225000.0,4,4,1,1,-14136,-2628,1,1,0,0,-1,4.0,-43.0,0,45000.0,1,0,0.035478621263515496
5902,5113368,0,0,1,1,180000.0,1,1,1,1,-18979,365243,1,0,1,0,-1,3.0,-24.0,0,45000.0,1,0,0.027291150179923222
5903,5143619,0,0,1,0,202500.0,1,4,1,1,-23208,365243,1,0,1,0,-1,2.0,-18.0,0,67500.0,1,0,0.009088772327090742
5904,5024168,0,0,1,0,90000.0,4,4,3,1,-19962,-1189,1,0,0,0,-1,1.0,-12.0,0,45000.0,1,0,0.014365608841691737
5905,5029637,0,0,1,0,135000.0,0,4,1,1,-14577,-2269,1,0,0,0,-1,2.0,-26.0,0,45000.0,1,0,0.0123895161984317
5906,5094944,0,1,0,0,45000.0,4,4,3,4,-8988,-977,1,1,0,0,-1,1.0,-28.0,0,22500.0,1,0,0.0055823493793536955
5907,5022608,1,1,1,1,202500.0,4,4,1,1,-10144,-825,1,0,0,0,0,3.0,-15.0,0,50625.0,1,0,0.012907497100316065
5908,5132660,0,1,1,1,135000.0,0,1,0,1,-11062,-134,1,0,1,0,-1,3.0,-14.0,0,33750.0,1,0,0.01696897581051459
5909,5142627,0,0,0,1,225000.0,4,2,1,5,-15817,-7379,1,0,0,0,-1,3.0,-53.0,0,56250.0,1,0,0.008960463288091863
5910,5041104,0,0,1,0,202500.0,1,4,1,1,-21343,365243,1,0,0,0,-1,2.0,-35.0,0,67500.0,1,0,0.010326388827912392
5911,5053581,0,0,1,2,157500.0,0,1,1,1,-12135,-1216,1,0,0,0,-1,4.0,-6.0,0,31500.0,1,0,0.005566574185630139
5912,5048607,0,0,1,0,315000.0,4,4,2,1,-15256,-3291,1,0,0,0,0,1.0,-26.0,0,157500.0,1,0,0.007308776394484053
5913,5048056,1,0,1,0,292500.0,0,1,1,1,-16280,-887,1,0,0,0,0,2.0,-58.0,0,97500.0,1,0,0.023797478545483888
5914,5054769,1,0,1,0,180000.0,2,4,0,1,-9208,-2494,1,0,0,0,0,2.0,-22.0,0,60000.0,1,0,0.006995163081460817
5915,5137294,1,1,0,1,225000.0,4,4,1,1,-15243,-7260,1,1,1,0,-1,3.0,-28.0,0,56250.0,1,0,0.009005926573723774
5916,5115717,0,0,1,1,67500.0,4,4,1,1,-11032,-314,1,1,0,0,-1,3.0,-45.0,0,16875.0,1,0,0.012992894887015896
5917,5145718,0,0,1,3,157500.0,4,4,1,1,-11446,-924,1,0,0,0,0,5.0,-57.0,0,26250.0,1,0,0.025682000559720006
5918,5088996,0,0,0,2,171000.0,4,4,1,1,-14622,-1160,1,1,1,0,-1,4.0,-48.0,0,34200.0,1,0,0.03703567214925919
5919,5024489,1,0,1,0,171000.0,4,4,1,1,-21717,-2042,1,0,0,0,-1,2.0,-30.0,0,57000.0,1,0,0.010409251630179753
5920,5095559,0,0,0,0,90000.0,4,4,1,1,-16343,-584,1,1,0,0,0,2.0,-58.0,0,30000.0,1,0,0.059075479438316335
5921,5099777,0,1,1,0,157500.0,4,1,1,1,-10586,-279,1,0,0,0,-1,2.0,-24.0,0,52500.0,1,0,0.011644157843467787
5922,5038614,0,0,0,1,112500.0,0,1,1,5,-12331,-3272,1,0,0,0,-1,3.0,-56.0,0,28125.0,1,0,0.018042508067233513
5923,5135531,1,1,1,0,225000.0,4,4,2,1,-13867,-1751,1,0,0,0,-1,1.0,-42.0,0,112500.0,1,0,0.03194785281665865
5924,5033686,0,0,1,0,337500.0,2,1,1,1,-10869,-567,1,1,0,1,-1,2.0,-17.0,0,112500.0,1,0,0.01399123186155515
5925,5105955,0,0,0,1,112500.0,4,4,1,1,-11165,-2768,1,1,0,0,0,3.0,-4.0,0,28125.0,1,0,0.003762153417434652
5926,5142098,0,0,1,0,112500.0,2,1,0,5,-8940,-544,1,0,0,0,-1,2.0,-18.0,0,37500.0,1,0,0.006798630116386791
5927,5149775,0,1,1,0,130500.0,4,4,1,1,-16137,-9391,1,0,1,0,0,2.0,-19.0,1,43500.0,1,0,0.007057730883748105
5928,5008916,0,0,1,0,297000.0,0,4,3,4,-15519,-3234,1,0,0,0,0,1.0,-17.0,0,148500.0,1,0,0.013135557517981745
5929,5036586,1,0,0,0,166500.0,4,4,3,5,-8668,-321,1,0,0,0,-1,1.0,-8.0,0,83250.0,1,0,0.007856548424589901
5930,5048022,1,1,1,2,180000.0,4,4,0,1,-13059,-4813,1,0,0,0,0,4.0,-34.0,0,36000.0,1,0,0.011615979376596485
5931,5023197,1,0,1,0,49500.0,1,4,0,1,-22129,365243,1,0,0,0,-1,2.0,-1.0,0,16500.0,1,0,0.001119262738432838
5932,5069211,0,1,1,0,135000.0,1,1,1,1,-20228,365243,1,0,0,0,-1,2.0,-5.0,0,45000.0,1,0,0.006418588822075434
5933,5118376,0,0,0,0,90000.0,1,4,1,1,-20495,365243,1,0,1,0,-1,2.0,-47.0,0,30000.0,1,0,0.038977667139324955
5934,5041263,0,0,1,0,99000.0,2,1,1,1,-18563,-8284,1,1,1,0,0,2.0,-32.0,0,33000.0,1,0,0.012425395805406072
5935,5135885,1,1,1,0,90000.0,4,2,1,1,-18992,-3243,1,0,1,0,-1,2.0,-4.0,0,30000.0,1,0,0.008033459496616425
5936,5118054,0,1,1,1,180000.0,4,1,1,1,-15001,-249,1,0,0,0,-1,3.0,-9.0,0,45000.0,1,0,0.011452394184897508
5937,5095119,0,0,1,0,67500.0,4,1,1,1,-14240,-1586,1,0,0,0,-1,2.0,-7.0,0,22500.0,1,0,0.0019496004851121992
5938,5026249,0,0,0,0,135000.0,1,1,4,1,-21232,365243,1,0,1,0,-1,1.0,-20.0,0,67500.0,1,0,0.019285567463361842
5939,5062525,0,0,1,1,112500.0,4,1,1,1,-13656,-2207,1,0,1,0,-1,3.0,-37.0,0,28125.0,1,0,0.02664516285230378
5940,5115827,0,1,1,0,742500.0,1,1,2,1,-21792,365243,1,0,0,0,-1,1.0,-26.0,0,371250.0,1,0,0.004916267212168548
5941,5068391,0,1,1,1,270000.0,4,1,2,1,-14052,-140,1,0,1,1,-1,2.0,-8.0,0,90000.0,1,0,0.006312427009444256
5942,5048486,1,1,1,0,202500.0,4,4,1,1,-12992,-734,1,1,1,0,-1,2.0,-11.0,0,67500.0,1,0,0.013960509673171643
5943,5046107,0,0,1,2,202500.0,4,4,0,1,-13643,-3883,1,0,0,0,-1,4.0,-1.0,0,40500.0,1,0,0.0017531937806020993
5944,5125267,0,0,1,0,103500.0,0,1,0,5,-9088,-2174,1,0,0,0,-1,2.0,-4.0,0,34500.0,1,0,0.0016664627822646461
5945,5053002,0,1,1,0,157500.0,4,2,1,1,-9389,-1632,1,1,1,0,-1,2.0,-5.0,0,52500.0,1,0,0.004520946954515143
5946,5061133,1,0,1,0,135000.0,2,1,1,1,-19113,-2816,1,0,1,1,-1,2.0,-33.0,0,45000.0,1,1,0.5191664400580939
5947,5010204,1,1,1,0,135000.0,4,3,1,5,-9981,-1866,1,0,0,1,0,2.0,0.0,0,45000.0,1,0,0.001986687763437957
5948,5146521,0,0,1,1,225000.0,2,4,3,1,-15899,-3993,1,0,0,0,-1,2.0,-52.0,0,75000.0,1,0,0.011608336213818371
5949,5051166,1,0,0,0,112500.0,0,4,3,1,-22707,-6771,1,0,0,0,0,1.0,-13.0,0,56250.0,1,0,0.008657407124344879
5950,5066444,0,0,1,2,225000.0,4,4,0,1,-11268,-1741,1,0,0,1,-1,4.0,-42.0,0,45000.0,1,0,0.025526611557539904
5951,5126054,0,1,0,1,67500.0,2,1,1,1,-13876,-5370,1,1,0,0,-1,3.0,-12.0,0,16875.0,1,0,0.008451794776621198
5952,5010813,0,0,1,2,67500.0,0,4,1,1,-15140,-3174,1,1,0,1,-1,4.0,-45.0,0,13500.0,1,0,0.006680977966910746
5953,5148757,1,1,0,2,180000.0,0,4,2,5,-15589,-2451,1,0,0,0,0,3.0,-21.0,0,45000.0,1,0,0.014705097581495213
5954,5023535,0,0,1,0,202500.0,4,4,2,1,-13920,-904,1,0,0,0,-1,1.0,-22.0,0,101250.0,1,0,0.011990823215852011
5955,5125940,0,0,1,0,900000.0,4,1,1,1,-18634,-1169,1,0,1,0,-1,2.0,0.0,0,300000.0,1,0,0.0019541259041546306
5956,5028423,0,0,0,0,90000.0,4,4,0,1,-17834,-1330,1,0,0,0,-1,2.0,-12.0,0,30000.0,1,0,0.023693138290902412
5957,5021683,1,0,1,0,202500.0,0,4,2,1,-18745,-3653,1,0,0,0,-1,1.0,-52.0,0,101250.0,1,0,0.014454796199969757
5958,5009997,1,1,1,1,360000.0,0,4,1,1,-13940,-617,1,0,0,0,-1,3.0,-40.0,0,90000.0,1,0,0.0229542386160743
5959,5023551,0,0,0,0,202500.0,0,1,3,1,-12257,-1969,1,0,0,0,-1,1.0,-15.0,0,101250.0,1,0,0.014018876408342573
5960,5096758,1,1,1,0,202500.0,4,4,1,1,-17142,-2166,1,0,0,0,-1,2.0,-14.0,0,67500.0,1,0,0.010868637283276783
5961,5024717,0,0,1,0,180000.0,1,4,4,2,-22816,365243,1,0,1,0,-1,1.0,-32.0,0,90000.0,1,0,0.01742571107800563
5962,5149461,1,1,1,0,238500.0,4,1,1,5,-12187,-2602,1,0,0,0,0,2.0,-58.0,0,79500.0,1,0,0.01940900904190641
5963,5142571,0,0,1,0,126000.0,4,1,3,1,-19728,-2905,1,0,0,1,0,1.0,-55.0,0,63000.0,1,0,0.0372340105170745
5964,5025891,0,0,1,0,135000.0,1,4,1,1,-23442,365243,1,0,1,0,-1,2.0,-3.0,0,45000.0,1,0,0.001650556395738596
5965,5066761,0,0,0,1,126000.0,1,4,4,1,-18919,365243,1,0,0,0,-1,2.0,-4.0,0,42000.0,1,0,0.04695337332400708
5966,5061719,0,0,1,0,193500.0,1,2,4,1,-24295,365243,1,0,0,0,-1,1.0,-1.0,0,96750.0,1,0,0.0032535916254042823
5967,5096794,1,1,0,2,162000.0,4,4,1,5,-12056,-1711,1,0,0,0,-1,4.0,-45.0,0,32400.0,1,0,0.07829853189715318
5968,5097134,1,1,1,0,157500.0,4,4,1,1,-11382,-2468,1,1,1,0,-1,2.0,-17.0,0,52500.0,1,0,0.012305522254628495
5969,5126576,1,1,0,0,202500.0,4,3,1,4,-14727,-865,1,1,1,0,0,2.0,-15.0,0,67500.0,1,0,0.01833572029828613
5970,5008945,0,0,0,0,157500.0,0,1,1,1,-13642,-4846,1,0,1,0,-1,2.0,-30.0,0,52500.0,1,0,0.014893725525878898
5971,5028341,0,1,0,1,225000.0,4,1,3,5,-13861,-5408,1,0,0,0,0,2.0,-22.0,0,75000.0,1,0,0.007446969338893512
